#;meas;ticks;xH;yH;zH;xL;yL;zL;magni;temp;vibr;
#;anal;ticks;fsm_sensorpack;xMean;yMean;zMean;vibrMean;tempMean;
>;tris;15744453;10025.524071;0.057027;2.747420;5.356753;0.001122;0.012537;444
>;tris;15746958;10028.082737;0.057165;2.752523;4.872526;0.000681;0.014405;445
>;tris;15749463;10028.571643;0.057181;2.750978;6.908384;0.000478;0.014885;444
>;tris;15751968;10027.558578;0.057047;2.749165;7.560392;0.001125;0.016371;444
>;tris;15754473;10028.975696;0.056576;2.755837;8.105200;0.001368;0.019282;445
>;tris;15756978;10028.942131;0.056555;2.752150;8.174806;0.001242;0.018926;444
>;tris;15759483;10028.517150;0.056585;2.747752;5.826585;0.001136;0.016549;445
>;tris;15761988;10026.830925;0.056937;2.745191;7.298772;0.000755;0.014308;445
>;tris;15764493;10026.077808;0.056880;2.744883;7.688484;0.000843;0.011578;445
>;tris;15766998;10031.566099;0.056733;2.745136;7.655821;0.001098;0.011255;445
>;tris;15769503;10032.063406;0.056552;2.748019;9.174792;0.001062;0.010957;445
>;tris;15772008;10027.672162;0.056758;2.748768;8.652496;0.000969;0.011404;445
>;tris;15774513;10026.191005;0.056724;2.748043;5.074068;0.001008;0.011514;445
>;tris;15777018;10028.241465;0.056561;2.746528;5.871377;0.000957;0.011393;445
>;tris;15779523;10027.159481;0.057299;2.740928;6.057299;0.000870;0.012495;445
>;tris;15782028;10025.068182;0.057354;2.740745;5.804544;0.000890;0.011967;445
>;tris;15784533;10027.512711;0.056832;2.746894;8.291630;0.000839;0.011091;445
>;tris;15787038;10030.091856;0.057068;2.744270;7.178966;0.000839;0.010841;445
>;tris;15789543;10029.584464;0.057231;2.745557;5.966545;0.000813;0.010346;444
>;tris;15792048;10027.812530;0.057388;2.752464;6.685831;0.000926;0.010825;445
>;tris;15794553;10032.512851;0.057410;2.748983;6.908859;0.000906;0.012367;445
>;tris;15797058;10033.924492;0.057428;2.737996;6.250058;0.000801;0.017707;445
>;anal;15799473;2;-537;221;10004;286;445
>;tris;15799563;10027.626249;0.057659;2.739340;8.756862;0.000643;0.022824;445
>;anal;15802028;0;-522;228;10040;290;445
>;tris;15802068;10026.017318;0.057159;2.751925;9.774604;0.000829;0.018086;445
>;tris;15804573;10030.186197;0.056814;2.754836;9.510594;0.000798;0.013112;445
>;tris;15807078;10030.184947;0.056883;2.749524;10.297654;0.000640;0.013336;445
>;tris;15809583;10023.240697;0.057070;2.747409;8.443316;0.000724;0.009884;445
>;tris;15812088;10023.403389;0.056861;2.752424;7.323688;0.000910;0.010400;445
>;tris;15814593;10028.610990;0.056148;2.752751;8.966806;0.001187;0.011820;445
>;tris;15817098;10026.183326;0.056595;2.748143;10.539408;0.001492;0.014778;445
>;tris;15819603;10025.529654;0.056970;2.746689;9.358832;0.000989;0.013799;445
>;tris;15822108;10030.880684;0.057047;2.742979;7.157729;0.000769;0.011176;445
>;tris;15824613;10033.212432;0.057130;2.740907;5.911873;0.000838;0.013366;445
>;tris;15827118;10029.058105;0.056801;2.745473;7.932530;0.000845;0.013901;445
>;tris;15829623;10023.519412;0.056611;2.748648;5.088776;0.000621;0.010899;444
>;tris;15832128;10023.235091;0.056605;2.746411;4.983405;0.000580;0.012433;445
>;tris;15834633;10022.831866;0.056667;2.743672;4.260540;0.000882;0.010287;445
>;tris;15837138;10024.058439;0.056885;2.748745;5.655770;0.000949;0.012951;445
>;tris;15839643;10026.594252;0.057326;2.751041;7.219812;0.000864;0.014261;445
>;tris;15842148;10029.043268;0.057262;2.744458;7.620992;0.000996;0.014735;445
>;tris;15844653;10027.324584;0.057166;2.742111;9.031085;0.000903;0.015740;445
>;tris;15847158;10023.610877;0.057121;2.743166;9.337890;0.000698;0.015977;445
>;tris;15849663;10023.034170;0.057613;2.743852;9.367577;0.000912;0.016589;445
>;tris;15852168;10023.994796;0.057296;2.748374;6.919999;0.001086;0.015867;445
>;tris;15854673;10029.810269;0.056749;2.742406;7.350489;0.000952;0.015153;445
>;tris;15857178;10031.219113;0.057007;2.740620;6.640865;0.000893;0.013196;445
>;tris;15859683;10029.161982;0.056914;2.743292;6.421641;0.000784;0.012626;445
>;tris;15862188;10029.923405;0.056948;2.740903;6.164562;0.000843;0.011471;445
>;tris;15864693;10030.313769;0.057452;2.736335;5.046287;0.000952;0.011143;445
>;tris;15867198;10028.419282;0.057464;2.740886;5.036520;0.001123;0.014818;445
>;tris;15869703;10026.292505;0.057077;2.748842;5.540737;0.001009;0.012755;445
>;tris;15872208;10021.809693;0.056875;2.743778;7.928892;0.000961;0.014164;445
>;tris;15874713;10025.377875;0.056636;2.740067;10.277577;0.000809;0.011794;445
>;tris;15877218;10031.459848;0.056692;2.741264;6.141487;0.000834;0.012141;445
>;tris;15879723;10025.992695;0.057045;2.750560;6.440878;0.000932;0.016923;445
>;tris;15882228;10024.115278;0.057404;2.756268;7.559646;0.000869;0.013285;445
>;tris;15884733;10027.213302;0.057634;2.749177;8.680657;0.000916;0.013781;445
>;tris;15887238;10028.574593;0.057599;2.740236;7.435174;0.000843;0.013191;445
>;tris;15889743;10027.416954;0.057186;2.741739;5.605498;0.001027;0.010724;445
>;tris;15892248;10029.334864;0.057062;2.739667;5.776424;0.001463;0.013389;446
>;tris;15894753;10031.370929;0.057019;2.739497;9.253315;0.001285;0.018179;445
>;tris;15897258;10031.440883;0.057082;2.745887;10.308484;0.000650;0.018961;445
>;tris;15899763;10029.750039;0.057416;2.741322;8.577321;0.000710;0.018003;446
>;tris;15902268;10030.021581;0.057955;2.738972;5.792833;0.000648;0.015461;445
>;tris;15904773;10030.961943;0.057112;2.747276;7.582071;0.001209;0.017008;445
>;tris;15907278;10034.068269;0.056379;2.748193;8.751378;0.001057;0.014779;445
>;tris;15909783;10032.283962;0.056449;2.748737;8.354252;0.000961;0.011480;446
>;tris;15912288;10028.691772;0.056754;2.747889;6.725957;0.000980;0.011820;445
>;tris;15914793;10028.470143;0.057139;2.742840;8.862563;0.000866;0.014433;445
>;tris;15917298;10025.403641;0.056681;2.747239;9.662580;0.000824;0.014170;445
>;tris;15919803;10026.500708;0.056776;2.748976;7.578601;0.000968;0.012253;445
>;tris;15922308;10032.110867;0.056814;2.742295;6.462325;0.000960;0.019956;445
>;tris;15924813;10033.439209;0.056648;2.740250;8.107215;0.000988;0.018322;446
>;tris;15927318;10027.988461;0.056611;2.740150;9.944250;0.000867;0.009958;445
>;tris;15929823;10029.505553;0.056428;2.739568;10.153282;0.000674;0.018047;445
>;anal;15932328;2;-521;208;10015;286;445
>;tris;15932328;10034.116869;0.056505;2.747220;9.427150;0.000713;0.020352;445
>;anal;15934777;0;-549;219;10021;289;446
>;tris;15934833;10028.785748;0.056355;2.751043;10.932080;0.000964;0.011912;446
>;tris;15937338;10026.003612;0.057160;2.745884;10.422596;0.001339;0.013709;446
>;tris;15939843;10023.919099;0.057337;2.750369;8.486849;0.001121;0.018568;445
>;tris;15942348;10025.944337;0.056993;2.752536;7.313588;0.001043;0.017340;445
>;tris;15944853;10030.396090;0.057038;2.739520;5.376551;0.000936;0.019332;445
>;tris;15947358;10029.386747;0.056817;2.740527;8.666007;0.000757;0.017883;446
>;tris;15949863;10030.564611;0.057089;2.745465;9.340916;0.000807;0.008215;445
>;tris;15952368;10032.396627;0.057001;2.751127;7.285854;0.000720;0.016249;445
>;tris;15954873;10030.424492;0.056881;2.752070;7.209222;0.000678;0.016201;445
>;tris;15957378;10030.234135;0.056651;2.746417;5.787929;0.000787;0.009529;446
>;tris;15959883;10029.527889;0.056780;2.752793;7.053648;0.001010;0.012058;445
>;tris;15962388;10027.081302;0.057198;2.755289;7.922132;0.000846;0.014779;446
>;tris;15964893;10027.172660;0.056763;2.756351;6.734967;0.000772;0.014686;445
>;tris;15967398;10029.492579;0.056263;2.765384;5.404432;0.000713;0.012868;445
>;tris;15969903;10031.546619;0.056424;2.760754;5.335538;0.000645;0.018326;446
>;tris;15972408;10029.019419;0.056808;2.746017;5.791919;0.000504;0.016844;446
>;tris;15974913;10024.874121;0.057399;2.747084;6.110736;0.000920;0.012808;446
>;tris;15977418;10024.827990;0.057425;2.748593;5.257267;0.000858;0.010141;446
>;tris;15979923;10030.442848;0.057019;2.743153;7.467336;0.000684;0.013796;446
>;tris;15982428;10033.325146;0.057011;2.741705;9.301468;0.000907;0.014001;445
>;tris;15984933;10030.809455;0.056817;2.743786;9.118998;0.000758;0.010721;446
>;tris;15987438;10025.940560;0.056782;2.741671;9.074686;0.000666;0.010695;446
>;tris;15989943;10029.014055;0.057004;2.746832;10.296752;0.000849;0.012603;446
>;tris;15992448;10030.838212;0.057142;2.744663;10.769509;0.001087;0.012796;446
>;tris;15994953;10024.035183;0.057190;2.741349;10.644913;0.001127;0.013341;446
>;tris;15997458;10022.572314;0.057016;2.744980;9.905603;0.001103;0.015468;446
>;tris;15999963;10026.675796;0.056839;2.750035;9.679726;0.000850;0.017003;446
>;tris;16002468;10029.580468;0.057469;2.753704;9.154683;0.000708;0.013501;446
>;tris;16004973;10028.607931;0.057237;2.758442;6.953885;0.001013;0.012122;446
>;tris;16007478;10025.647794;0.056368;2.757051;6.307165;0.000971;0.015644;446
>;tris;16009983;10027.693274;0.056160;2.756663;6.304528;0.000919;0.016534;445
>;tris;16012488;10030.513633;0.056331;2.753902;6.077956;0.000862;0.014168;446
>;tris;16014993;10027.345350;0.056429;2.742956;9.349655;0.001006;0.011062;445
>;tris;16017498;10025.550777;0.056897;2.737675;10.822082;0.001214;0.011027;446
>;tris;16020003;10028.107733;0.057098;2.747517;10.309539;0.001022;0.016105;446
>;tris;16022508;10029.123956;0.056916;2.756121;9.520385;0.000929;0.013014;446
>;tris;16025013;10031.761855;0.056836;2.749250;9.930286;0.000852;0.014154;446
>;tris;16027518;10031.270197;0.057168;2.742397;8.824067;0.000769;0.013051;446
>;tris;16030023;10028.269297;0.057312;2.740998;6.794493;0.000882;0.010819;446
>;tris;16032528;10026.726744;0.056502;2.748794;7.456211;0.001090;0.011414;446
>;tris;16035033;10028.258145;0.056485;2.747366;6.594386;0.000940;0.011549;446
>;tris;16037538;10028.630186;0.056792;2.744846;7.550648;0.000569;0.009325;446
>;tris;16040043;10027.403528;0.057063;2.749062;9.359224;0.000722;0.012023;446
>;tris;16042548;10030.679260;0.057079;2.752174;10.351946;0.000858;0.014511;446
>;tris;16045053;10033.249300;0.057263;2.744464;9.117568;0.000909;0.018001;445
>;tris;16047558;10028.498323;0.057362;2.740185;8.093986;0.000851;0.016336;446
>;tris;16050063;10026.436691;0.056877;2.753215;5.289499;0.000785;0.019961;446
>;tris;16052568;10029.245298;0.057022;2.755323;4.620866;0.000972;0.018056;446
>;tris;16055073;10030.563865;0.056874;2.746604;5.587764;0.001061;0.014311;445
>;tris;16057578;10026.664973;0.056678;2.750278;7.218294;0.000914;0.016040;446
>;tris;16060083;10025.098953;0.056780;2.751684;7.796039;0.000760;0.013979;446
>;tris;16062588;10027.220105;0.056637;2.747520;7.865077;0.000611;0.010027;446
>;tris;16065093;10026.243736;0.057065;2.736765;6.972919;0.000826;0.015015;445
>;tris;16067598;10025.215160;0.057403;2.733001;7.259181;0.000730;0.014511;446
>;tris;16070103;10029.454909;0.057003;2.740679;10.368050;0.000951;0.014625;445
>;tris;16072608;10031.354456;0.056891;2.740801;9.258855;0.001001;0.013789;446
>;tris;16075113;10030.547453;0.057407;2.741375;6.799300;0.000860;0.010530;446
>;tris;16077618;10027.932863;0.057074;2.748917;7.809735;0.000958;0.013241;446
>;tris;16080123;10022.249988;0.056907;2.753159;5.634998;0.001142;0.011963;445
>;tris;16082628;10024.161430;0.057269;2.753358;6.443012;0.001212;0.008844;446
>;tris;16085133;10024.256301;0.056882;2.754805;7.544728;0.000864;0.010547;445
>;tris;16087638;10023.960848;0.056683;2.755896;7.585646;0.000570;0.011093;446
>;tris;16090143;10025.687552;0.056829;2.753803;5.746418;0.000741;0.010890;445
>;tris;16092648;10026.438459;0.057230;2.748026;6.008676;0.000833;0.014833;446
>;tris;16095153;10027.064976;0.057167;2.744486;6.236764;0.000975;0.015764;446
>;tris;16097658;10023.410107;0.056445;2.751811;6.922479;0.001192;0.014316;446
>;tris;16100163;10022.650333;0.056310;2.753175;6.028789;0.000977;0.012815;446
>;tris;16102668;10026.215619;0.057397;2.749468;6.726397;0.000980;0.012564;446
>;tris;16105173;10028.558517;0.057883;2.746566;6.007633;0.000786;0.013560;446
>;tris;16107678;10028.026638;0.057760;2.742454;5.288258;0.000811;0.014342;446
>;tris;16110183;10029.315599;0.057424;2.739354;6.855866;0.000937;0.013035;446
>;tris;16112688;10030.737454;0.056972;2.737654;5.725283;0.000775;0.009743;445
>;tris;16115193;10026.776047;0.056911;2.736624;6.213511;0.000711;0.010082;446
>;tris;16117698;10023.145706;0.056302;2.742776;6.525495;0.000875;0.013448;446
>;tris;16120203;10027.535520;0.056477;2.741895;8.567512;0.001192;0.013351;446
>;tris;16122708;10029.976883;0.057109;2.740700;8.917846;0.000987;0.011144;446
>;tris;16125213;10028.975972;0.056904;2.750905;8.356278;0.000757;0.010180;446
>;tris;16127718;10030.775156;0.056795;2.757875;6.813714;0.000567;0.010264;446
>;tris;16130223;10028.552070;0.057075;2.756005;7.962560;0.000651;0.013313;446
>;tris;16132728;10032.252755;0.057171;2.753175;9.127671;0.000631;0.012777;446
>;tris;16135233;10032.466009;0.056912;2.756667;7.281491;0.000789;0.014136;446
>;tris;16137738;10027.850474;0.057002;2.754390;5.443389;0.000849;0.014717;446
>;tris;16140243;10028.320223;0.057265;2.749001;7.400723;0.000641;0.012843;446
>;tris;16142748;10026.687655;0.056648;2.748048;8.197737;0.000918;0.010389;446
>;tris;16145253;10024.695240;0.056138;2.743200;6.397736;0.000813;0.009878;446
>;tris;16147758;10026.102109;0.056075;2.742491;7.032250;0.000799;0.009458;446
>;tris;16150263;10025.204204;0.056225;2.747915;7.955448;0.000681;0.010680;446
>;tris;16152768;10024.599155;0.056361;2.752877;7.369837;0.000573;0.012294;446
>;tris;16155273;10025.241705;0.056256;2.752574;9.250837;0.000650;0.012156;446
>;tris;16157778;10025.910202;0.056585;2.751753;8.667925;0.000851;0.014713;446
>;tris;16160283;10029.521859;0.056983;2.747983;5.456170;0.000786;0.015900;446
>;tris;16162788;10029.221181;0.056627;2.735067;7.203454;0.001036;0.012311;446
>;tris;16165293;10029.489933;0.056813;2.738931;6.606997;0.001245;0.016982;446
>;tris;16167798;10030.115303;0.057283;2.746458;4.420277;0.000857;0.015426;446
>;tris;16170303;10030.635541;0.057111;2.739303;6.972041;0.000627;0.014595;446
>;tris;16172808;10031.121974;0.057153;2.743509;7.198997;0.000803;0.014511;446
>;tris;16175313;10028.908555;0.057135;2.752315;6.949802;0.000895;0.010420;446
>;tris;16177818;10027.190427;0.057109;2.746807;6.916944;0.000855;0.011773;445
>;tris;16180323;10025.580977;0.057546;2.743700;9.468046;0.001088;0.008328;446
>;tris;16182828;10027.425295;0.057686;2.745343;9.705759;0.001100;0.009429;446
>;tris;16185333;10027.161050;0.057267;2.746070;8.454379;0.000858;0.012829;446
>;tris;16187838;10025.020466;0.057065;2.744200;6.873191;0.000634;0.014541;446
>;tris;16190343;10028.796685;0.056803;2.748530;6.717735;0.000557;0.016191;446
>;tris;16192848;10029.132109;0.057213;2.749785;6.310855;0.000675;0.014047;445
>;tris;16195353;10027.122291;0.057619;2.746312;6.442255;0.000622;0.010481;446
>;tris;16197858;10027.291399;0.057177;2.742474;7.456678;0.001014;0.009770;446
>;tris;16200363;10028.036670;0.057079;2.745264;8.010475;0.001034;0.011868;446
>;tris;16202868;10028.836984;0.057808;2.745205;7.925734;0.000993;0.012541;446
>;tris;16205373;10031.144155;0.057569;2.744598;6.406331;0.001133;0.013608;445
>;tris;16207878;10030.809771;0.056988;2.749934;7.815531;0.001110;0.013357;446
>;tris;16210383;10026.676932;0.057084;2.756075;10.778266;0.000985;0.013170;445
>;tris;16212888;10026.971700;0.057079;2.758299;11.440579;0.000652;0.012588;446
>;tris;16215393;10030.086474;0.057059;2.755375;8.093428;0.000763;0.013904;446
>;tris;16217898;10026.155879;0.057051;2.751099;7.040250;0.000816;0.012725;445
>;tris;16220403;10024.726120;0.056688;2.745924;7.710246;0.000773;0.008973;446
>;tris;16222908;10029.565106;0.056390;2.741912;8.749565;0.000785;0.009198;446
>;tris;16225413;10031.778299;0.056370;2.740002;6.265877;0.000896;0.014057;445
>;tris;16227918;10031.444270;0.056768;2.741959;7.966213;0.001005;0.013379;446
>;tris;16230423;10029.194840;0.056900;2.747812;9.304678;0.000844;0.010970;446
>;tris;16232928;10027.408826;0.056651;2.756121;6.309355;0.000713;0.010496;446
>;tris;16235433;10032.259133;0.057004;2.756202;7.534278;0.000894;0.011514;446
>;tris;16237938;10034.875942;0.057096;2.752724;7.084049;0.000864;0.013878;445
>;tris;16240443;10029.628553;0.056288;2.752701;8.511153;0.000869;0.013552;446
>;tris;16242948;10025.498671;0.056178;2.755745;6.772983;0.000728;0.013656;446
>;tris;16245453;10028.766955;0.056816;2.751541;6.037952;0.000955;0.019344;446
>;tris;16247958;10029.247447;0.057095;2.739390;4.882377;0.000984;0.018611;446
>;tris;16250463;10027.991453;0.056721;2.744438;4.618229;0.000954;0.016163;446
>;tris;16252968;10028.745815;0.056569;2.747597;5.410637;0.000870;0.013648;445
>;tris;16255473;10027.821508;0.057056;2.748679;6.298689;0.000838;0.014393;446
>;tris;16257978;10030.529905;0.057204;2.749171;7.263062;0.000756;0.013406;445
>;tris;16260483;10031.742987;0.057637;2.741683;7.999518;0.000979;0.010346;446
>;tris;16262988;10030.178356;0.057772;2.743605;8.200909;0.000950;0.008891;446
>;tris;16265493;10031.471137;0.057239;2.745776;6.580177;0.000680;0.008999;446
>;tris;16267998;10028.087778;0.056930;2.750132;5.552917;0.000598;0.013322;446
>;tris;16270503;10027.763469;0.056991;2.754462;6.356784;0.000733;0.011025;446
>;tris;16273008;10028.410805;0.057246;2.746184;6.635652;0.000772;0.011267;446
>;tris;16275513;10029.853244;0.057281;2.740642;6.493620;0.000767;0.010472;446
>;tris;16278018;10033.296140;0.056925;2.742833;7.334712;0.000941;0.011020;446
>;tris;16280523;10031.229112;0.056815;2.744999;8.089097;0.000811;0.012794;446
>;tris;16283028;10027.899107;0.056771;2.747330;7.014025;0.000881;0.014636;446
>;tris;16285533;10027.459030;0.056806;2.740441;6.036331;0.000954;0.014950;445
>;tris;16288038;10028.023713;0.056813;2.740632;5.675712;0.000906;0.013704;446
>;tris;16290543;10026.522734;0.057024;2.743487;7.242730;0.001042;0.011435;446
>;tris;16293048;10026.168342;0.056892;2.743813;7.630937;0.001156;0.012016;446
>;tris;16295553;10026.863389;0.057056;2.747014;6.283841;0.001189;0.010960;446
>;tris;16298058;10029.117541;0.057254;2.748238;7.047725;0.000897;0.013815;446
>;tris;16300563;10030.530862;0.056471;2.751810;6.230709;0.000574;0.015800;446
>;tris;16303068;10028.150153;0.056858;2.749742;4.711395;0.001011;0.014314;446
>;tris;16305573;10024.668694;0.057006;2.746787;5.926105;0.000973;0.014886;446
>;tris;16308078;10025.014255;0.057084;2.747018;7.642438;0.001020;0.013901;446
>;tris;16310583;10025.824272;0.057552;2.744678;7.681978;0.000974;0.010578;446
>;tris;16313088;10025.711077;0.057500;2.743703;6.313928;0.000575;0.011141;445
>;tris;16315593;10028.977865;0.057641;2.745138;6.869556;0.000634;0.010451;446
>;tris;16318098;10025.495121;0.057152;2.744951;8.567211;0.001088;0.010284;446
>;anal;16320573;2;-532;217;10024;287;446
>;tris;16320603;10022.541571;0.056651;2.753605;8.870885;0.000800;0.020630;446
>;tris;16323108;10023.441707;0.056789;2.751747;9.443562;0.000829;0.022573;446
>;anal;16325577;0;-528;218;10016;289;446
>;tris;16325613;10026.257265;0.056597;2.749856;7.277246;0.000807;0.015701;446
>;tris;16328118;10032.211269;0.056639;2.749872;5.868695;0.000881;0.014597;446
>;tris;16330623;10031.813150;0.056886;2.742278;7.284317;0.001086;0.016172;446
>;tris;16333128;10030.691160;0.057307;2.745611;9.238258;0.000952;0.016455;446
>;tris;16335633;10028.326348;0.057414;2.752888;10.560570;0.000637;0.011850;445
>;tris;16338138;10029.396183;0.057078;2.749318;9.589725;0.000813;0.014961;446
>;tris;16340643;10033.253438;0.056953;2.740596;6.892054;0.001050;0.012737;446
>;tris;16343148;10030.438460;0.056902;2.746882;7.564324;0.000911;0.012484;446
>;tris;16345653;10028.879309;0.056560;2.745851;7.904276;0.000648;0.015717;446
>;tris;16348158;10026.916937;0.056595;2.741820;6.672978;0.000809;0.013376;445
>;tris;16350663;10026.348637;0.056723;2.751792;6.386879;0.000810;0.012080;445
